name,category,price,img_url,url,product_id
Worlds Of Curls Curl Activator 16.2oz,HAIRCARE,20.0,https://mandcdrugstore.com/files/images/thumbs/f66e6372ea0508a20d1269fe3ee60517.jpg,https://mandcdrugstore.com/products/21678,21678
Xtreme Pro Gel Black Performance 8.82oz,HAIRCARE,13.25,https://mandcdrugstore.com/files/images/thumbs/008f3e565b102be11894bab379a9f0e2.jpg,https://mandcdrugstore.com/products/21679,21679
Xtreme Wet Effect For Men 2.11oz,HAIRCARE,20.0,https://mandcdrugstore.com/files/images/thumbs/4eef90eaf94e9df55e65107967796786.jpg,https://mandcdrugstore.com/products/21681,21681
Isoplus Caffeinated Curls 12.5oz,HAIRCARE,22.01,https://mandcdrugstore.com/files/images/thumbs/8aa051b6dfa80ba579966bb46c5e2605.jpg,https://mandcdrugstore.com/products/21682,21682
Parnevu Leave In Conditioner Regular 16oz,HAIRCARE,20.0,https://mandcdrugstore.com/files/images/thumbs/e6ece6df5570464efedbfcd30947d6d4.jpg,https://mandcdrugstore.com/products/21683,21683
Isoplus Pressing Oil 6oz,HAIRCARE,15.0,https://mandcdrugstore.com/files/images/thumbs/e870cbff4054b3c9f79aa7e923129ff4.jpg,https://mandcdrugstore.com/products/21686,21686
Isoplus Clear Styling Gel 16oz,HAIRCARE,12.25,https://mandcdrugstore.com/files/images/thumbs/98319a21905348033a3872e07505eee9.jpg,https://mandcdrugstore.com/products/21687,21687
Isoplus Dark Styling Gel 16oz,HAIRCARE,12.25,https://mandcdrugstore.com/files/images/thumbs/ac8389ac057402d7fbad70a042faf7fa.jpg,https://mandcdrugstore.com/products/21688,21688
Isoplus Light Styling Gel 16oz,HAIRCARE,12.25,https://mandcdrugstore.com/files/images/thumbs/ff6907d6c50b78f13a59c84a019a4004.jpg,https://mandcdrugstore.com/products/21689,21689
Isoplus Clear Styling Gel 6oz,HAIRCARE,8.25,https://mandcdrugstore.com/files/images/thumbs/92181fb71501253e261c0b7e7c2a7152.jpg,https://mandcdrugstore.com/products/21690,21690
Le Kair Cholesterol Plus Original 24oz,HAIRCARE,22.01,https://mandcdrugstore.com/files/images/thumbs/64dc4bfdccc47a4591aa6cc010a07828.jpg,https://mandcdrugstore.com/products/21691,21691
Sulfur 8 Loc Twist & Braid Gel 6oz,HAIRCARE,15.0,https://mandcdrugstore.com/files/images/thumbs/d6387317516456d02baa9283ded86dfb.jpg,https://mandcdrugstore.com/products/21694,21694
Wonder Gro Conditioner Hair & Scalp 6oz,HAIRCARE,9.5,https://mandcdrugstore.com/files/images/thumbs/220247cd2cace46fe1491f65c943f0af.jpg,https://mandcdrugstore.com/products/21695,21695
Creme of Nature Butter Blend & Flaxseed Curl Definer 12oz,HAIRCARE,27.0,https://mandcdrugstore.com/files/images/thumbs/36fa052a42d3f1c9ac4f9a9826b52788.jpg,https://mandcdrugstore.com/products/21696,21696
Murray Edgewax Extreme Hold 4oz,HAIRCARE,22.01,https://mandcdrugstore.com/files/images/thumbs/c64c331a96442af659b95520f35acd47.jpg,https://mandcdrugstore.com/products/21698,21698
Nadinola Black Soap 3oz,Toiletries,15.0,https://mandcdrugstore.com/files/images/thumbs/8a16d95fb2610b1ca694f16407efc077.jpg,https://mandcdrugstore.com/products/21699,21699
Roughneck Copper Insulated Cup 30oz Assorted,Gift Centre,45.0,https://mandcdrugstore.com/files/images/thumbs/9e17ac130dc6b1ecf9b5c3d95592950e.jpg,https://mandcdrugstore.com/products/21703,21703
Seven Seas Cod Liver Oil One A Day 120 Capsules,Non-Prescribed Drugs,0.7,https://mandcdrugstore.com/files/images/thumbs/37cb09ffb9ae3467231c92efc448313e.jpg,https://mandcdrugstore.com/products/21711,21711
Calpol Six Plust Alchol Free Ml Oral Suspe 250 mg,Non-Prescribed Drugs,30.0,https://mandcdrugstore.com/files/images/thumbs/d8b84011f0a0bafb23fe9a07de8a512e.jpg,https://mandcdrugstore.com/products/21712,21712
Cetamol Cold And Flu  Day Time Non Drowsy 20  Capsules,Non-Prescribed Drugs,16.85,https://mandcdrugstore.com/files/images/thumbs/a51f10253a0df5e3f5b513cb1bb09cc1.jpg,https://mandcdrugstore.com/products/21713,21713
Cetamol Children's Pain And Fever Reliever 120ml,Non-Prescribed Drugs,16.15,https://mandcdrugstore.com/files/images/thumbs/363a1367e8c278a4497d7aa81d710334.jpg,https://mandcdrugstore.com/products/21714,21714
Benjamins Childrens Fever And Pain Relief Cherry 120ML,Non-Prescribed Drugs,19.3,https://mandcdrugstore.com/files/images/thumbs/a4a9013cddb04770e5dfeb0c5f863aff.jpg,https://mandcdrugstore.com/products/21715,21715
Diovol Plus Antacid AntiflatulenTabs 50's,Pharmacy,0.7,https://mandcdrugstore.com/files/images/thumbs/22ea9325d89ca1af2b17edbaabaa15c1.jpg,https://mandcdrugstore.com/products/21717,21717
Fixodent Complete Original Denture Adhesive Cream 2.4oz,Non-Prescribed Drugs,25.5,https://mandcdrugstore.com/files/images/thumbs/fd44afcabdb74040f816073dba3fb1fa.jpg,https://mandcdrugstore.com/products/21718,21718
Hydrogen Peroxide Liquid 3% 8oz,Non-Prescribed Drugs,5.15,https://mandcdrugstore.com/files/images/thumbs/188c03125e75ce06eded6b97f7ae7efd.jpg,https://mandcdrugstore.com/products/21719,21719
Imodium Multi Symptom Relief 12ct,Non-Prescribed Drugs,38.75,https://mandcdrugstore.com/files/images/thumbs/873b57cbf4bf99f8f274298ceee18c35.jpg,https://mandcdrugstore.com/products/21720,21720
Seven Seas Multivitamins 150ml,Non-Prescribed Drugs,13.6,https://mandcdrugstore.com/files/images/thumbs/aa8d1e3b951963f3b922497a6c884f68.jpg,https://mandcdrugstore.com/products/21725,21725
Moov Pain Reliever With Nilgiri Oil 50g,Non-Prescribed Drugs,16.0,https://mandcdrugstore.com/files/images/thumbs/f89b5d460d393de8bdc4c28d73ecf556.jpg,https://mandcdrugstore.com/products/21726,21726
Otrivine Peads Nasal Drop 0.05%  10ml,Pharmacy,14.25,https://mandcdrugstore.com/files/images/thumbs/cf3b4e7f248722a14e60e96e4e380a81.jpg,https://mandcdrugstore.com/products/21728,21728
Opti Free Replenish Multi Purpose Disinfecting Solution 4oz,Non-Prescribed Drugs,29.75,https://mandcdrugstore.com/files/images/thumbs/ec01e91bb6c56ea0d6b378b484b9a323.jpg,https://mandcdrugstore.com/products/21729,21729
Ovol Ovol Kids Alcohol Free Antacid Drops 15ml,Pharmacy,23.9,https://mandcdrugstore.com/files/images/thumbs/d52e836fa526d3a14d7d82360c827ebc.jpg,https://mandcdrugstore.com/products/21730,21730
Panadol Cold & Flu Sinus 26's,Non-Prescribed Drugs,3.1,https://mandcdrugstore.com/files/images/thumbs/d9c4ad9778220ec93af48d52c876e1ca.jpg,https://mandcdrugstore.com/products/21732,21732
Seven Seas Perfect Man 7 Plus 30's,Non-Prescribed Drugs,44.45,https://mandcdrugstore.com/files/images/thumbs/557772e2f6e6e49fe65032e48974b054.jpg,https://mandcdrugstore.com/products/21734,21734
Robitussin Multi Symptom Cough Cold Plus  Flu Relief 4fl oz,Non-Prescribed Drugs,30.95,https://mandcdrugstore.com/files/images/thumbs/ea0e2fa7bb513122c75bdde370cce7a9.jpg,https://mandcdrugstore.com/products/21736,21736
Benjamins Wintergreen Rubbing Alcohol,Non-Prescribed Drugs,5.34,https://mandcdrugstore.com/files/images/thumbs/32cac4daa9ead62597246cb5ed45626e.jpg,https://mandcdrugstore.com/products/21737,21737
Tylenol Extra Strength Pain Relief Caplet 500mg 2ct,Non-Prescribed Drugs,2.0,https://mandcdrugstore.com/files/images/thumbs/3e8eebd6dc20c3fe6b7825582d94247d.jpg,https://mandcdrugstore.com/products/21738,21738
Vick Inhaler on Card  0.007oz,Non-Prescribed Drugs,5.0,https://mandcdrugstore.com/files/images/thumbs/fed9772de2a92541ae633facb7d723bc.jpg,https://mandcdrugstore.com/products/21739,21739
Vitaplex Multi Vitamin 125ml Syrup,Non-Prescribed Drugs,20.7,https://mandcdrugstore.com/files/images/thumbs/b34552c787471350391ec47033c3eff5.jpg,https://mandcdrugstore.com/products/21740,21740
Zentel Tablet 2 pk,Non-Prescribed Drugs,14.1,https://mandcdrugstore.com/files/images/thumbs/0ca1ba962058aa79ec79ad5c094db6d7.jpg,https://mandcdrugstore.com/products/21743,21743
Jeyes Pints 300ml,Household,8.01,https://mandcdrugstore.com/files/images/thumbs/5f8ab4598686bd2e639147a1d1b01d4b.jpg,https://mandcdrugstore.com/products/21744,21744
Snuggle Bathroom Tissue 400 Sheets,Toiletries,1.9,https://mandcdrugstore.com/files/images/thumbs/833bd5f6724fcbb2e79385e723f920e0.jpg,https://mandcdrugstore.com/products/21746,21746
Winners Assorted Note Book 9 3/4''  X 7 1/2'',Stationery,3.22,https://mandcdrugstore.com/files/images/thumbs/ab6c03dcb5f7eb58bc42f1208659c1f2.jpg,https://mandcdrugstore.com/products/21749,21749
Crayola Crayons 12 count,Stationery,4.36,https://mandcdrugstore.com/files/images/thumbs/fe9629a97032493936498d6b7b5ac3d2.jpg,https://mandcdrugstore.com/products/21758,21758
"Crayola 5"" Blunt Tip Scissors",Stationery,8.0,https://mandcdrugstore.com/files/images/thumbs/6489499e5f8a817a6f4647416110ded8.jpg,https://mandcdrugstore.com/products/21760,21760
Crayola Paintbrushes 8ct,Stationery,12.75,https://mandcdrugstore.com/files/images/thumbs/ef87a1e828e5ed6d4cb497b3d6e00414.jpg,https://mandcdrugstore.com/products/21763,21763
Crayola Big Paint Brushes,Stationery,17.0,https://mandcdrugstore.com/files/images/thumbs/f8ad673b2f57943ab5a5f7ccafac4ff2.jpg,https://mandcdrugstore.com/products/21767,21767
Crayola Ultra-Clean Washable Large Crayons 16,Stationery,20.0,https://mandcdrugstore.com/files/images/thumbs/f148561100dda5e6b6f1233656a56c72.jpg,https://mandcdrugstore.com/products/21768,21768
Crayola Flat Brush Set 4ct,Stationery,20.0,https://mandcdrugstore.com/files/images/thumbs/b1b813e58d0cc634eebd14e4146ce480.jpg,https://mandcdrugstore.com/products/21769,21769
Crayola Ultra-Clean Washable Markers 12ct,Stationery,25.0,https://mandcdrugstore.com/files/images/thumbs/f796d45d065da81a7f6c503a40c98674.jpg,https://mandcdrugstore.com/products/21771,21771
Crayola Colour & Sticker Book,Stationery,10.0,https://mandcdrugstore.com/files/images/thumbs/e02ead0b7d5e15b96000b0cb487801f3.jpg,https://mandcdrugstore.com/products/21772,21772
Pencil Crayons 12ct,Stationery,4.01,https://mandcdrugstore.com/files/images/thumbs/17450f603e4f864baed2b7135eb344a4.jpg,https://mandcdrugstore.com/products/21773,21773
Color Crayons 12ct,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/b1b552e2f56ec51669081282d964e6c6.jpg,https://mandcdrugstore.com/products/21774,21774
Heart Shape Sticky Notes 70shts,Stationery,8.51,https://mandcdrugstore.com/files/images/thumbs/cade1b70958c4bb8da7077623f64fc35.jpg,https://mandcdrugstore.com/products/21776,21776
Flower Shape Stick Note Pad 70Shts,Stationery,8.0,https://mandcdrugstore.com/files/images/thumbs/8e23f19c256005ad10030ab9ad29f430.jpg,https://mandcdrugstore.com/products/21777,21777
White Glue With Brush 50ml,Stationery,2.0,https://mandcdrugstore.com/files/images/thumbs/b87a7b5fc7a78b2721e99d5c856f59cb.jpg,https://mandcdrugstore.com/products/21779,21779
White Glue With Brush 100ml,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/8e5f87f9b46ae310a047f50a91805df5.jpg,https://mandcdrugstore.com/products/21780,21780
Liquid Glue 75ml,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/1ab05295c6af500bbcd25a13e5d7e465.jpg,https://mandcdrugstore.com/products/21781,21781
Pens Fine Medium Assorted 060,Stationery,2.5,https://mandcdrugstore.com/files/images/thumbs/890360f38b767aa804e3879d377b0e13.jpg,https://mandcdrugstore.com/products/21784,21784
Faber Castell Medium Pen Assorted,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/f352176c51ccf066aec8c8dc4d5c2a49.jpg,https://mandcdrugstore.com/products/21785,21785
School Zone Writing And Drawing Workbook Tablets Alphabet,Stationery,15.0,https://mandcdrugstore.com/files/images/thumbs/1791a6bcc9a70fd17c7f507cf343a77c.jpg,https://mandcdrugstore.com/products/21790,21790
HELIX HB PENCILS 12's,Stationery,6.0,https://mandcdrugstore.com/files/images/thumbs/8730b4d00573c3291e61c7c370a2941b.jpg,https://mandcdrugstore.com/products/21793,21793
Bazic GX8 Oil Gel Pens Red 12ct,Stationery,1.0,https://mandcdrugstore.com/files/images/thumbs/3efcbf66fae9c283eb19efbae2345ea9.jpg,https://mandcdrugstore.com/products/21796,21796
Bazic Pastel Highlighters With Pocket Clip 4 Pack,Stationery,7.0,https://mandcdrugstore.com/files/images/thumbs/e5464c4afb5cf1a477f8d0e4a3ac2a06.jpg,https://mandcdrugstore.com/products/21799,21799
L.A Colors Glitter Eyeshadow Palette,Cosmetics,12.0,https://mandcdrugstore.com/files/images/thumbs/f1840bfcbbe971a2566fce0132d361a2.jpg,https://mandcdrugstore.com/products/21804,21804
Dove Body Wash Coconut oil & Almond Milk 500ml,Toiletries,20.0,https://mandcdrugstore.com/files/images/thumbs/263e236da4abc6d6bf1e9dca48528052.jpg,https://mandcdrugstore.com/products/21819,21819
Elizabeth Arden Provocative Woman Eau De Parfum 3.4oz,Cosmetics,95.0,https://mandcdrugstore.com/files/images/thumbs/315afbc3a3b931dc55279338c7416e55.jpg,https://mandcdrugstore.com/products/21821,21821
Cala Eye Need It Essential Eye Kit 5pcs,Cosmetics,23.0,https://mandcdrugstore.com/files/images/thumbs/df9791d90503c97f3e2022f8db845fdf.jpg,https://mandcdrugstore.com/products/21822,21822
Body Fantasies Signature Hearts & Daisies Body Spray 3.2 fl. oz,Cosmetics,9.0,https://mandcdrugstore.com/files/images/thumbs/936531f0e58ad8fa82da46cd15633291.jpg,https://mandcdrugstore.com/products/21824,21824
Sacha Cosmetics Matte Face Powder Perfect Caramel,Cosmetics,30.0,https://mandcdrugstore.com/files/images/thumbs/a1d9dc0fbfab9bed98cc1771a022f9fd.jpg,https://mandcdrugstore.com/products/21828,21828
Body Fantasies Signature Body Spray Japanese Cherry Blossom 3.2oz,Cosmetics,9.0,https://mandcdrugstore.com/files/images/thumbs/e5be3e88cf438ef8aeaca16c94279875.jpg,https://mandcdrugstore.com/products/21832,21832
Body Fantasies Wedding Day Fantasy 3.2oz,Cosmetics,9.0,https://mandcdrugstore.com/files/images/thumbs/1f475fa8b2c5a2437ba47b69dab788cc.jpg,https://mandcdrugstore.com/products/21834,21834
Cala Eyebrow Razors 1pc,Cosmetics,3.0,https://mandcdrugstore.com/files/images/thumbs/643f469e62bec28fea4d5ea0d70e0485.jpg,https://mandcdrugstore.com/products/21841,21841
Black Nail File 100/100,Cosmetics,2.5,https://mandcdrugstore.com/files/images/thumbs/ba6c0e0d7aab77ff8eecc8caf13bae24.jpg,https://mandcdrugstore.com/products/21849,21849
Cala Nail Clipper Duo Coral,Cosmetics,14.5,https://mandcdrugstore.com/files/images/thumbs/3bfa83717f543428e32bca0ecb264e44.jpg,https://mandcdrugstore.com/products/21850,21850
Cala Cuticle Nipper Orchid,Cosmetics,24.5,https://mandcdrugstore.com/files/images/thumbs/25df29786c7234d7b27d493d50d67f08.jpg,https://mandcdrugstore.com/products/21851,21851
Cala Cuticle Nipper,Cosmetics,24.5,https://mandcdrugstore.com/files/images/thumbs/bb50e22987f9d0e81728a9a6e529d724.jpg,https://mandcdrugstore.com/products/21852,21852
Revlon Charlie White for Women  3.4 oz,Cosmetics,30.0,https://mandcdrugstore.com/files/images/thumbs/fa3074f2d2b7015e089897e1dc09845e.jpg,https://mandcdrugstore.com/products/21855,21855
Revlon Charlie Silver for Women  100 ml,Cosmetics,30.0,https://mandcdrugstore.com/files/images/thumbs/695271094ef2a78dc0a0e0a60efaf003.jpg,https://mandcdrugstore.com/products/21856,21856
Beauty Formulas Deep Cleansing Face Mask 3.3 oz,Cosmetics,8.0,https://mandcdrugstore.com/files/images/thumbs/2bb0e5fd1cc5ae379a7d73e1eda247a7.jpg,https://mandcdrugstore.com/products/21858,21858
Body Fantasies Body Spray Pink Vanilla Kiss 3.2oz,Cosmetics,9.0,https://mandcdrugstore.com/files/images/thumbs/3f9aac908ef02cbefbc421cdab831e09.jpg,https://mandcdrugstore.com/products/21861,21861
DIS Petite L'amour Super Soft Swaddle Sack Safari,Babycare,10.0,https://mandcdrugstore.com/files/images/thumbs/8076a27e1d5721dabf82804f784882c1.jpg,https://mandcdrugstore.com/products/21879,21879
3pk Bodysuits,Babycare,32.0,https://mandcdrugstore.com/files/images/thumbs/85e220bbbb1019e5ed8a61113fc8f132.png,https://mandcdrugstore.com/products/21906,21906
Playtex Baby Washcloths 8ct,Babycare,14.0,https://mandcdrugstore.com/files/images/thumbs/85e220bbbb1019e5ed8a61113fc8f132.png,https://mandcdrugstore.com/products/21908,21908
Cribmates Baby Terry Washcloths 24 ct,Babycare,21.0,https://mandcdrugstore.com/files/images/thumbs/17e2bdf7fc91046eca673896a6ce54dc.jpg,https://mandcdrugstore.com/products/21928,21928
Dettol original  soap 110g,Toiletries,5.0,https://mandcdrugstore.com/files/images/thumbs/c69b93c7a4ac143ce5d9c671d40017b2.jpg,https://mandcdrugstore.com/products/21939,21939
Care Chlorhexidine Aniseed Mouth Wash 300 ml,Toiletries,16.0,https://mandcdrugstore.com/files/images/thumbs/28e56edc5eca39e6865986826ee01294.jpg,https://mandcdrugstore.com/products/21950,21950
Palmer's Coconut Oil Moisturizing Lotion 8.5 oz,Toiletries,24.0,https://mandcdrugstore.com/files/images/thumbs/39dd4cebe7b23a99bf2ebe7151841a16.jpg,https://mandcdrugstore.com/products/21957,21957
African Pride Flaxseed Oil & Shea Butter Gel n' Cream 12oz,HAIRCARE,25.0,https://mandcdrugstore.com/files/images/thumbs/78a560e936d3f6a25f3d6f9adce94dcd.jpg,https://mandcdrugstore.com/products/21979,21979
Health Smart Medium Toothbrushes 5 pack,Toiletries,6.0,https://mandcdrugstore.com/files/images/thumbs/d0f6ad2f2ab9f460de302119832f3b97.jpg,https://mandcdrugstore.com/products/22031,22031
Wisdom Y Shape Floss Harps,Toiletries,18.0,https://mandcdrugstore.com/files/images/thumbs/591b282ce1ea08860f2dbfd67027a8b9.jpg,https://mandcdrugstore.com/products/22037,22037
Tisane Des Bartlett 200ml,Non-Prescribed Drugs,46.75,https://mandcdrugstore.com/files/images/thumbs/e5ba4990929f32d27f414777ff1cd044.jpg,https://mandcdrugstore.com/products/22043,22043
Cala Tangle Free Hair Brush Fortune Teller,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/289a4bc674f290b9c65c63ff9d441e49.jpg,https://mandcdrugstore.com/products/22044,22044
Cala Tangle Free Hair Brush World Traveler,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/0cc201425905a57d54a6fde631b52607.jpg,https://mandcdrugstore.com/products/22045,22045
Cala Tangle Free Hair Brush Parisian Postcard,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/ed1e70c12fe594c52befab013a2f7ce0.jpg,https://mandcdrugstore.com/products/22046,22046
Cala Tangle Free Hair Brush Cheetah,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/f13099b57cacd58a2405946a669084a7.jpg,https://mandcdrugstore.com/products/22047,22047
Cala Men Blemish Rescue Kit 2pcs,Cosmetics,18.0,https://mandcdrugstore.com/files/images/thumbs/0d00a4a085234949aba53f4c4e772250.jpg,https://mandcdrugstore.com/products/22052,22052
Cala Pusher & Cleaner,Cosmetics,18.0,https://mandcdrugstore.com/files/images/thumbs/c1ace5f00b3aa57e172189c5c69b2657.jpg,https://mandcdrugstore.com/products/22053,22053
Cala For Men Beard Shaper Set 2pcs,Toiletries,18.0,https://mandcdrugstore.com/files/images/thumbs/b709fa413210f3305887bba836e0d136.jpg,https://mandcdrugstore.com/products/22054,22054
Cala For Men Touch-Up Razors 6pcs,Toiletries,20.0,https://mandcdrugstore.com/files/images/thumbs/00a8a8f1bbb7dee3fb482491f46d7a56.jpg,https://mandcdrugstore.com/products/22055,22055
Cala Eye Need It Brush Kit-Rose Gold,Cosmetics,23.0,https://mandcdrugstore.com/files/images/thumbs/b96c9bc61cfefa82f63b6827a78eabb5.jpg,https://mandcdrugstore.com/products/22056,22056
Cala For Men Hair Brush,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/ef42bd8621a54b66758244ba44370964.jpg,https://mandcdrugstore.com/products/22057,22057
Cala Styling Comb,HAIRCARE,4.01,https://mandcdrugstore.com/files/images/thumbs/f8fac6638d34058a4175e2719a14a18f.jpg,https://mandcdrugstore.com/products/22058,22058
Cala EZ Grip Handle Comb,HAIRCARE,5.0,https://mandcdrugstore.com/files/images/thumbs/009e5dab34b472f54d1ebbdb53bd5992.jpg,https://mandcdrugstore.com/products/22059,22059
Cala Hair Dye Applicator (Large),HAIRCARE,3.0,https://mandcdrugstore.com/files/images/thumbs/58a75dc3d1bd90512d28a1a578b6fd60.jpg,https://mandcdrugstore.com/products/22060,22060
Cala Soft Touch Oval Hair Brush Pink,HAIRCARE,16.0,https://mandcdrugstore.com/files/images/thumbs/e7ebc1abb6f0ebf162d5f5ce10b52d01.jpg,https://mandcdrugstore.com/products/22061,22061
Cala Soft Touch Oval Hair Brush Mint,HAIRCARE,16.0,https://mandcdrugstore.com/files/images/thumbs/4393cfc2b752d679c8d0045404a66c42.jpg,https://mandcdrugstore.com/products/22062,22062
Cala Sft Touch Oval Hair Brush Black,HAIRCARE,16.0,https://mandcdrugstore.com/files/images/thumbs/ff7b95589c60482d7aae984c7abb2766.jpg,https://mandcdrugstore.com/products/22063,22063
Cala Soft Touch Paddle Hair Brush Pink,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/cc3f5a32b33bf23da4fd238853003587.jpg,https://mandcdrugstore.com/products/22064,22064
Cala Soft Touch paddle Hair Brush Mint,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/b4ab4562601856617c7519a76743177d.jpg,https://mandcdrugstore.com/products/22065,22065
Cala Soft Touch Paddle Hair Brush Black,HAIRCARE,18.0,https://mandcdrugstore.com/files/images/thumbs/c4bb56555708f4f7be776bb8797d4359.jpg,https://mandcdrugstore.com/products/22066,22066
Cala For Men Touch-Up Razors 3pcs,Toiletries,16.5,https://mandcdrugstore.com/files/images/thumbs/3f15ed16b7b80b8be93461d55a2a324c.jpg,https://mandcdrugstore.com/products/22069,22069
Cala Large Detangling Comb,HAIRCARE,5.0,https://mandcdrugstore.com/files/images/thumbs/0bce00addacab9300c39f9831c101fa3.jpg,https://mandcdrugstore.com/products/22072,22072
Pep Rally Display Calculator 10 Digit,Stationery,8.0,https://mandcdrugstore.com/files/images/thumbs/12d13b4ba8fcae9cd06f948eb524250b.jpg,https://mandcdrugstore.com/products/22077,22077
Clauss Dual Drive Pencil Sharpener,Stationery,3.5,https://mandcdrugstore.com/files/images/thumbs/e402463f64a332a64ec547c94fa6ffcf.jpg,https://mandcdrugstore.com/products/22078,22078
Crayola Glitter Poms 50pcs,Stationery,3.0,https://mandcdrugstore.com/files/images/thumbs/a73d6e6db4fb5cda6e5f29bde8bf45a1.jpg,https://mandcdrugstore.com/products/22079,22079
Gemstones & Rhinestones 100pcs,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/bf40f34c572f412d40ead9ee02a4cd46.jpg,https://mandcdrugstore.com/products/22081,22081
Crayola Rhinestones 375pcs,Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/53b8b765a138a5da31461cf22a2a2ffe.jpg,https://mandcdrugstore.com/products/22082,22082
L.A Colors Pout Chaser Lip stick First Kiss,Cosmetics,8.0,https://mandcdrugstore.com/files/images/thumbs/287b2e8368876cdbd500eb1fcd74fa00.jpg,https://mandcdrugstore.com/products/22084,22084
L.A Colors Pout Chaser Edgy Rose,Cosmetics,8.0,https://mandcdrugstore.com/files/images/thumbs/db3056f4789f238f0a3b46520b6d4a04.jpg,https://mandcdrugstore.com/products/22085,22085
"Plush Lines Animals Ivory/Grey Zebra 26""",Toys,95.0,https://mandcdrugstore.com/files/images/thumbs/1c9b5eacf61d0a501b5b7ee7d602b0b9.jpg,https://mandcdrugstore.com/products/22086,22086
"Plush Lines Animals Brown Bear 26""",Toys,95.0,https://mandcdrugstore.com/files/images/thumbs/d14ff27f978c0e36a7d1997eb63d34bc.jpg,https://mandcdrugstore.com/products/22088,22088
"Plush Lines Animals Pink Pig 26""",Toys,95.0,https://mandcdrugstore.com/files/images/thumbs/78d0f165a88444bb6a36cb281de7f5a5.jpg,https://mandcdrugstore.com/products/22092,22092
Mugs 13.5oz Assorted,Gift Centre,8.75,https://mandcdrugstore.com/files/images/thumbs/960bb38b5ae4e9fa17c52b3bdfdcb92a.jpg,https://mandcdrugstore.com/products/22093,22093
Mugs 20oz Assorted,Gift Centre,10.0,https://mandcdrugstore.com/files/images/thumbs/dab6d023eafd20dfd2cd4535dbd564d8.jpg,https://mandcdrugstore.com/products/22094,22094
Curve Wave Cologne Spray For Men 4.2oz,Cosmetics,70.0,https://mandcdrugstore.com/files/images/thumbs/0a941d4f01463b5b304f1dec35b877be.jpg,https://mandcdrugstore.com/products/22095,22095
Curve Sport Cologne Spray For Men 4.2oz,Cosmetics,95.0,https://mandcdrugstore.com/files/images/thumbs/a4a373b83607623fd8b9cca05ebcb69e.jpg,https://mandcdrugstore.com/products/22096,22096
Curve Chill For Women EDT Spray 3.4oz,Cosmetics,75.0,https://mandcdrugstore.com/files/images/thumbs/b9db9638ddef7385f4c2b76c237b0b26.jpg,https://mandcdrugstore.com/products/22097,22097
Curve Connect Cologne Spray For Men 4.2oz,Cosmetics,75.0,https://mandcdrugstore.com/files/images/thumbs/e965d3d012649c18af5de01babe50b13.jpg,https://mandcdrugstore.com/products/22098,22098
Ladies Boot,Gift Centre,38.0,https://mandcdrugstore.com/files/images/thumbs/74e745c9c544d0ff758fc9b57fe512b2.jpg,https://mandcdrugstore.com/products/22099,22099
Ladies Sandals,Gift Centre,30.0,https://mandcdrugstore.com/files/images/thumbs/8a0f7a293281bd96922606a83d52cf87.jpg,https://mandcdrugstore.com/products/22101,22101
Britney Spears Hidden Fantasy EDP 100ml,Cosmetics,75.0,https://mandcdrugstore.com/files/images/thumbs/0995a587de809d94e8eee4399694792d.jpg,https://mandcdrugstore.com/products/22102,22102
Britney Spears Fantasy EDP 50ml,Cosmetics,85.01,https://mandcdrugstore.com/files/images/thumbs/920f8bcebe6ff862d47f828e15b29af8.jpg,https://mandcdrugstore.com/products/22103,22103
Britney Spears Prerogative EDP 100ml,Cosmetics,90.0,https://mandcdrugstore.com/files/images/thumbs/751ccec38818bf142d46dbcd9f53d807.jpg,https://mandcdrugstore.com/products/22104,22104
Paris Hilton Gold Rush EDP Spray 3.4 L,Cosmetics,125.0,https://mandcdrugstore.com/files/images/thumbs/dce64bdec8208f1bd1dc3e9d42dbdd8b.jpg,https://mandcdrugstore.com/products/22105,22105
Paris Hilton Dazzle EDP Spray 4.2oz,Cosmetics,125.0,https://mandcdrugstore.com/files/images/thumbs/5fe0307f2f9f8bad8373169fabdc7b2b.jpg,https://mandcdrugstore.com/products/22106,22106
Sullivans Gilded Casual Pillar Holders,Gift Centre,85.01,https://mandcdrugstore.com/files/images/thumbs/1ae6c76cc6a0a0de05a1b27bf3270154.jpg,https://mandcdrugstore.com/products/22107,22107
"Seal It Transparent Tape 3/4""x650""",Stationery,5.0,https://mandcdrugstore.com/files/images/thumbs/ee63ce33678c205d6059570af14c115c.jpg,https://mandcdrugstore.com/products/22108,22108
